data;hora;natureza_acidente;situacao;bairro;endereco;numero;detalhe_endereco_acidente;complemento;bairro_cruzamento;num_semaforo;sentido_via;tipo;auto;moto;ciclom;ciclista;pedestre;onibus;caminhao;viatura;outros;vitimas;vitimasfatais;acidente_verificado;tempo_clima;situacao_semaforo;sinalizacao;condicao_via;conservacao_via;ponto_controle;situacao_placa;velocidade_max_via;mao_direcao;divisao_via1;divisao_via2;divisao_via3
2021-10-31;10:17:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA VISCONDE DE JEQUITINHONHA;;AV ARMINDO MOURA;POR TRAZ DA VILA MILITAR/ LAVA JATO DAS MENINAS;BOA VIAGEM;258;SUBURBIO;COLISÃO TRASEIRA;1;1;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;60 km/h;Única;Faixa contínua;Canteiro central;
2021-10-31;14:27:00;COM VÍTIMA;FINALIZADA;SAN MARTIN;AV CONSUL VILARES FRAGOSO;707;RUA COMENDADOR FRANCO FERREIRA;AO LADO DA CAVALARIA DA POLICIA MILITAR;SAN MARTIN;;;QUEDA;0;1;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;;;Dupla;;;
2021-10-31;14:44:00;COM VÍTIMA;FINALIZADA;PAISSANDU;AV GOVERNADOR AGAMENON MAGALHAES;;RUA PAISSANDU;RUA PAISSANDU;PAISSANDU;69;SUBURBIO;COLISÃO TRANSVERSAL;0;2;0;0;0;0;0;0;0;2;0;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;60 km/h;Dupla;Canal;;
2021-10-31;15:52:00;SEM VÍTIMA;FINALIZADA;PINA;RUA MANOEL DE BRITO;;AV REPUBLICA ARABE UNIDA;;PINA;659;CIDADE;COLISÃO TRASEIRA;0;1;0;0;0;0;0;1;0;0;0;Cruzamento;Bom;Sem defeito;Incompleta;Seca;Perfeito estado;Faixa de pedestre;R-6a;;Única;Faixa seccionada;;
2021-10-31;19:48:00;COM VÍTIMA;FINALIZADA;SANTO AMARO;AV GOVERNADOR AGAMENON MAGALHAES;2200;;PRÓXIMO DA LOMBADA ELETRÔNICA;SANTO AMARO;;SUBURBIO;COLISÃO COM CICLISTA;1;0;0;1;0;0;0;0;0;1;0;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;60 km/h;Única;Faixa contínua;;
2021-11-01;02:37:00;SEM VÍTIMA;FINALIZADA;TORRÕES;RUA MIRABELA;;;UPA DO TORRÕES;TORRÕES;;;COLISÃO TRASEIRA;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;
2021-11-01;07:24:00;COM VÍTIMA;FINALIZADA;CAMPO GRANDE;RUA MARQUES DE BAIPENDI;513;;LADO OPOSTO A PADARIA PAN BENICIO;CAMPO GRANDE;;;COLISÃO TRANSVERSAL;1;1;0;0;0;0;0;0;0;2;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Outros;Outras;;Dupla;Faixa seccionada;;
2021-11-01;10:58:00;COM VÍTIMA;FINALIZADA;PINA;AV ANTONIO DE GOES;549;;LADO OPOSTO DETROI CARDS;PINA;538;CIDADE;ATROPELAMENTO DE PESSOA;1;0;0;0;1;0;0;0;0;1;0;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Canteiro central;;
2021-11-01;12:10:00;COM VÍTIMA;FINALIZADA;TORRÕES;AV BICENTENARIO DA REVOLUCAO FRANCESA;25;;AO LADO DA IGREJA ASSEMBLEIA DE DEUS;TORRÕES;;SUBURBIO;ATROPELAMENTO DE PESSOA;0;0;0;0;1;0;0;0;0;1;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;"Placas ""Pare""";30 km/h;Dupla;Não existe;;
2021-11-01;14:15:00;COM VÍTIMA;FINALIZADA;DOIS IRMÃOS;RUA DOIS IRMAOS;;;EM FRENTE AO IFPE;DOIS IRMÃOS;;;COLISÃO TRANSVERSAL;2;0;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Faixa contínua;;
2021-11-01;16:12:00;COM VÍTIMA;FINALIZADA;JOANA BEZERRA;AV CENTRAL;;;ATRÁS DA UNIDADE DE SAÚDE SÃO JOSE DO COQUE;JOANA BEZERRA;;SUBURBIO;COLISÃO COM CICLISTA;0;0;0;1;0;1;0;0;0;1;0;Longo da via;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;Outras;;Única;Não existe;;
2021-11-01;16:44:00;COM VÍTIMA;FINALIZADA;MADALENA;EST DOS REMEDIOS;;AV JOSE GONCALVES DE MEDEIROS;EM FRENTE A POLICLÍNICA LESSA DE ANDRADE;MADALENA;353;SUBURBIO;COLISÃO TRANSVERSAL;1;1;0;0;0;0;0;0;0;1;0;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-25a;;Única;Blocos;;
2021-11-01;16:53:00;COM VÍTIMA;FINALIZADA;MADALENA;RUA GOMES TABORDA;390;RUA CARLOS GOMES;EM FRENTE AO ANTIGO BAILE PERFUMADO;MADALENA;;SUBURBIO;COLISÃO COM CICLISTA;1;0;0;1;0;0;0;0;0;1;0;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;40 km/h;Dupla;Não existe;;
2021-11-02;11:11:00;COM VÍTIMA;FINALIZADA;ESPINHEIRO;RUA AMELIA;114;;EM FRENTE A AREZZO;ESPINHEIRO;;CIDADE;COLISÃO FRONTAL;1;1;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;40 km/h;Única;;;
2021-11-02;13:15:00;SEM VÍTIMA;CANCELADA;AFOGADOS;RUA SAO MIGUEL;;;EM FRENTE AO BODE DO NÔ;AFOGADOS;;SUBURBIO;COLISÃO TRASEIRA;2;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;
2021-11-02;16:39:00;COM VÍTIMA;FINALIZADA;BOA VISTA;RUA JOAO FERNANDES VIEIRA;405;;E/F A UNIBRA;BOA VISTA;;CIDADE;COLISÃO FRONTAL;1;1;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;Única;Faixa seccionada;;
2021-11-02;17:22:00;COM VÍTIMA;FINALIZADA;PORTO DA MADEIRA;RUA DALVA DE OLIVEIRA;3620;RUA DR TRINDADE HENRIQUE;PROXIMO AO SEST/SENAT;PORTO DA MADEIRA;;SUBURBIO;COLISÃO TRASEIRA;1;1;0;0;0;0;0;0;0;1;0;Cruzamento;Bom;Não existe;Não existente;Seca;Mal iluminada;Não existe;Não há placas;;Dupla;Não existe;;
2021-11-03;07:38:00;COM VÍTIMA;FINALIZADA;BOA VISTA;RUA GERVASIO PIRES;455;RUA DO RIACHUELO;SEMÁFORO 175;BOA VISTA;175;CIDADE;COLISÃO FRONTAL;0;0;0;1;0;0;0;0;0;1;0;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;40 km/h;Única;Não existe;;
2021-11-03;08:25:00;COM VÍTIMA;FINALIZADA;TAMARINEIRA;AV NORTE MIGUEL ARRAES DE ALENCAR;;AV PROFESSOR JOSE DOS ANJOS;SOB O SEMÁFORO N° 364;TAMARINEIRA;364;;ATROPELAMENTO DE ANIMAL;0;1;0;0;0;0;0;0;1;1;0;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;Dupla;Não existe;;
2021-11-03;10:54:00;COM VÍTIMA;FINALIZADA;ESTÂNCIA;AV DR JOSE RUFINO;548;RUA MORAIS E SILVA;LADO OPOSTO GALERIA MARGARIDA;ESTÂNCIA;;SUBURBIO;COLISÃO FRONTAL;1;1;0;0;0;0;0;0;0;1;0;Cruzamento;Bom;Não existe;Ilegível;Seca;Perfeito estado;Não existe;R-6a;;Dupla;Não existe;;
2021-11-03;13:36:00;COM VÍTIMA;FINALIZADA;SANTO AMARO;VDO ENG ROBERTO PEREIRA DE CARVALHO;;;EM FRENTE AO SHOPPING TACARUNA;SANTO AMARO;;SUBURBIO;COLISÃO FRONTAL;1;1;0;0;0;0;0;0;0;1;0;Viaduto;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;Única;Faixa seccionada;;
2021-11-03;14:45:00;SEM VÍTIMA;FINALIZADA;SÃO JOSÉ;AV SUL;;AV DANTAS BARRETO;PRÓX À SEDE DO GALO DA MADRUGADA;SÃO JOSÉ;;;COLISÃO TRASEIRA;2;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;
2021-11-03;14:54:00;VÍTIMA FATAL;FINALIZADA;CAXANGÁ;AV CAXANGA;5362;;NA FRENTE DO CAXANGÁ GOLF & COUNTRY CLUB;CAXANGÁ;;SUBURBIO;COLISÃO COM CICLISTA;1;0;0;1;0;0;0;0;0;1;1;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Canteiro central;;
2021-11-03;17:08:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;AV BOA VIAGEM;2724;;EM FRENTE AO EDIFICIO VICENTE LACERDA DE MENEZES;BOA VIAGEM;;CIDADE;COLISÃO FRONTAL;1;1;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;Única;Faixa seccionada;;
2021-11-03;18:00:00;COM VÍTIMA;FINALIZADA;BOA VISTA;RUA JOAO FERNANDES VIEIRA;;;VERDE FLUT / VERDURAS E FRUTAS;BOA VISTA;;CIDADE;COLISÃO FRONTAL;1;1;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;Única;Faixa seccionada;;
2021-11-04;09:44:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;2683;;EM FRENTE A TROLLER;IMBIRIBEIRA;;CIDADE;COLISÃO FRONTAL;0;1;0;0;0;0;1;0;0;1;0;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;R-32;60 km/h;Única;Canteiro central;;
2021-11-04;11:58:00;COM VÍTIMA;FINALIZADA;MADALENA;RUA JOSE OSORIO;417;RUA REAL DA TORRE;AUTO RECIFE MULTI MARCAS;MADALENA;179;SUBURBIO;COLISÃO TRASEIRA;0;2;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Outros;R-6a;;Única;Faixa seccionada;;
2021-11-04;14:44:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;RUA BARAO DE AGUA BRANCA;376;RUA DUQUE ESTRADA;EM FRENTE AO EDIFICIO ÁGUA BRANCA;IMBIRIBEIRA;;;COLISÃO TRANSVERSAL;2;0;0;0;0;0;0;0;0;1;0;Cruzamento;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Não existe;;
2021-11-04;14:44:00;COM VÍTIMA;FINALIZADA;BAIRRO DO RECIFE;CAIS DO APOLO;;PTE CONDE MAURICIO DE NASSAU;SEMÁFORO 165;BAIRRO DO RECIFE;165;SUBURBIO;ATROPELAMENTO DE PESSOA;0;0;0;0;1;1;0;0;0;1;0;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;30 km/h;Única;Faixa seccionada;;
2021-11-04;16:02:00;SEM VÍTIMA;FINALIZADA;ILHA DO LEITE;RUA FRANCISCO ALVES;;PRC MIGUEL DE CERVANTES;;ILHA DO LEITE;508;CIDADE;;1;0;0;0;0;0;0;1;0;0;0;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;Dupla;Faixa contínua;;
2021-11-04;17:38:00;SEM VÍTIMA;FINALIZADA;AFOGADOS;RUA SANTOS ARAUJO;107;;EM FRENTE A IPESU - FAREC;AFOGADOS;;SUBURBIO;;1;0;0;0;0;1;0;0;0;0;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;Única;Faixa contínua;Faixa seccionada;
2021-11-05;00:14:00;SEM VÍTIMA;FINALIZADA;ROSARINHO;AV SANTOS DUMONT;;;APÓS A PRAÇA DO ROSARINHO;ROSARINHO;;;COLISÃO TRASEIRA;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;
2021-11-05;09:00:00;COM VÍTIMA;FINALIZADA;CAXANGÁ;AV CAXANGA;;;EM FRENTE A ESTAÇÃO ENGENHO POETA;CAXANGÁ;609;SUBURBIO;ATROPELAMENTO DE PESSOA;1;0;0;0;1;0;0;0;0;2;0;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;;R-6a;60 km/h;Dupla;Faixa contínua;Faixa seccionada;Canteiro central
2021-11-05;10:46:00;COM VÍTIMA;FINALIZADA;TORRÕES;AV ENGENHEIRO ABDIAS DE CARVALHO;618;;HELENO SUSPENSÃO;TORRÕES;;CIDADE;COLISÃO COM CICLISTA;1;0;0;1;0;0;0;0;0;1;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Canteiro central;;
2021-11-05;11:29:00;COM VÍTIMA;FINALIZADA;AFOGADOS;RUA SAO MIGUEL;898;RUA ODILON TUCUMAN;EM FRENTE O 14º DE LOGISTICA;AFOGADOS;;CIDADE;COLISÃO FRONTAL;1;1;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;;Dupla;Faixa seccionada;;
2021-11-05;16:30:00;SEM VÍTIMA;FINALIZADA;DERBY;AV GOVERNADOR AGAMENON MAGALHAES;;PRC DO DERBY;PRAÇA DO DERBY;DERBY;75;SUBURBIO;COLISÃO FRONTAL;0;0;0;0;0;1;0;1;0;0;0;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Agente;Outras;60 km/h;Dupla;Outros;;
2021-11-05;20:12:00;SEM VÍTIMA;CANCELADA;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA;3856;;PROX A FAMILIA GIULIANO;BOA VIAGEM;;;COLISÃO TRASEIRA;3;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;
2021-11-05;20:33:00;COM VÍTIMA;CANCELADA;PARNAMIRIM;AV DEZESSETE DE AGOSTO;;;E/F AO BANCO DO BRASIL;PARNAMIRIM;;;COLISÃO FRONTAL;1;1;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;
2021-11-05;21:34:40;SEM VÍTIMA;FINALIZADA;CABANGA;AV ENGENHEIRO JOSE ESTELITA;;;PROX AO VIADUTO;CABANGA;;;CHOQUE;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;
2021-11-06;08:03:00;COM VÍTIMA;FINALIZADA;ESPINHEIRO;RUA QUARENTA E OITO;;RUA DO ESPINHEIRO;;ESPINHEIRO;166;CIDADE;COLISÃO COM CICLISTA;0;1;0;1;0;0;0;0;0;3;0;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;30 km/h;Única;Faixa seccionada;;
2021-11-06;14:03:00;COM VÍTIMA;CANCELADA;TEJIPIÓ;RUA FALCAO DE LACERDA;42;;EM FRENTE AO DOURADÃO GALETO;TEJIPIÓ;;;COLISÃO LATERAL;1;2;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;
2021-11-06;18:21:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;AV BOA VIAGEM;2554;;EM FRENTE AO EDIFICIO LUIZ IGNACIO;BOA VIAGEM;;CIDADE;ATROPELAMENTO DE PESSOA;1;0;0;0;1;0;0;0;0;1;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;Única;Faixa seccionada;;
2021-11-07;00:23:00;COM VÍTIMA;FINALIZADA;CAMPO GRANDE;EST DE BELEM;1809;;PRÓXIMO A ROTÁTORIA E IGREJA BATISTA;CAMPO GRANDE;;;CHOQUE;0;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;
2021-11-07;02:08:00;SEM VÍTIMA;FINALIZADA;CASA FORTE;AV DEZESSETE DE AGOSTO;1310;;POSTO DE GASOLINA PETROBRAS;CASA FORTE;;;COLISÃO LATERAL;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;
2021-11-07;11:20:00;COM VÍTIMA;FINALIZADA;IPSEP;RUA JEAN EMILE FAVRE;46;RUA BLUMENAU;EM FRENTE A FARMACIA SANTA LUZIA;IPSEP;101;CIDADE;COLISÃO FRONTAL;0;2;0;0;0;0;0;0;0;1;0;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;;Dupla;Faixa contínua;;
2021-11-07;12:32:00;SEM VÍTIMA;CANCELADA;CORDEIRO;RUA CARNEIRO DE MARIZ;129;;PRÓX AO MCONTAB - ESCRITÓRIO DE CONTABILIDADE.;CORDEIRO;;;COLISÃO TRASEIRA;2;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;
2021-11-07;07:40:00;COM VÍTIMA;FINALIZADA;CASA AMARELA;AV NORTE MIGUEL ARRAES DE ALENCAR;;;LADO OPOSTO AO N° 6037;CASA AMARELA;;SUBURBIO;CHOQUE;0;1;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Canteiro central;;
2021-11-07;17:52:00;SEM VÍTIMA;FINALIZADA;IPSEP;RUA JEAN EMILE FAVRE;;;PRÓX A DELTA AUTO PEÇAS E À VIGILÂNCIA SANITÁRIA;IPSEP;135;;COLISÃO LATERAL;2;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;
2021-11-07;20:14:00;SEM VÍTIMA;FINALIZADA;AFOGADOS;EST DO BONGI;26;;EF AO HOTEL COSTA AZUL;AFOGADOS;;;CHOQUE;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;
2021-11-07;20:20:00;COM VÍTIMA;FINALIZADA;ÁGUA FRIA;EST VELHA DE AGUA FRIA;712;AV NORTE MIGUEL ARRAES DE ALENCAR;PRÓX A FERREIRA COSTA;ÁGUA FRIA;;CIDADE;COLISÃO FRONTAL;1;1;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Faixa seccionada;;
2021-11-07;20:50:00;COM VÍTIMA;CANCELADA;IPUTINGA;AV INACIO MONTEIRO;311;;PRÓX A ASSEMBLEIA DE DEUS;IPUTINGA;;;CHOQUE;3;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;
2021-11-07;21:58:40;COM VÍTIMA;CANCELADA;DOIS UNIDOS;RUA BEIJA FLOR;20;;PRÓX A VILA DA MINERVA E ASINHA DO TONHO;DOIS UNIDOS;;;COLISÃO FRONTAL;0;1;0;0;0;1;0;0;0;2;0;;;;;;;;;;;;;
2021-11-08;00:56:00;COM VÍTIMA;FINALIZADA;JOANA BEZERRA;PTE JOSE DE BARROS LIMA;;;DECLIVE DA PONTE;JOANA BEZERRA;;SUBURBIO;CAPOTAMENTO;1;0;0;0;0;0;0;0;0;1;0;Ponte;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Faixa seccionada;Canteiro central;
2021-11-08;08:41:00;COM VÍTIMA;FINALIZADA;IPUTINGA;AV CAXANGA;4068;RUA MANOEL JOAQUIM DE ALMEIDA;PRÓXIMO AO BIG BOMPREÇO;IPUTINGA;533;CIDADE;COLISÃO TRASEIRA;0;2;0;0;0;0;0;0;0;2;0;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Agente;Não há placas;;;Faixa contínua;;
2021-11-08;09:22:00;COM VÍTIMA;CANCELADA;TORRE;RUA JOSE OSORIO;;RUA REAL DA TORRE;AO LADO DOPOSTO DE GASOLINA BR E A PRAÇA;TORRE;;;COLISÃO TRASEIRA;1;0;0;0;0;0;1;0;0;1;0;;;;;;;;;;;;;
2021-11-08;10:20:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;AV CONSELHEIRO AGUIAR;2122;;AO LADO DA  PADARIA DIPLOMATA;BOA VIAGEM;;CIDADE;CHOQUE;1;0;0;0;0;0;0;0;0;2;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Única;Faixa seccionada;;
2021-11-08;11:17:00;COM VÍTIMA;FINALIZADA;VASCO DA GAMA;RUA ASSUNCAO;37;;PROX. AO TEATRO LOMBATINHO;VASCO DA GAMA;;;CHOQUE;2;0;0;0;0;0;1;0;0;1;0;Longo da via;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Não existe;;
2021-11-08;13:35:00;SEM VÍTIMA;FINALIZADA;SAN MARTIN;AV GENERAL SAN MARTIN;;;EM FRENTE AO NOVO ATACAREJO;SAN MARTIN;693;CIDADE;;1;1;0;0;0;0;0;0;0;0;0;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;Dupla;Faixa contínua;;
2021-11-08;17:54:00;COM VÍTIMA;FINALIZADA;CORDEIRO;AV MAURICIO DE NASSAU;;;POR TRÁS DO PARQUE DE EXPOSIÇÃO DO CORDEIRO;CORDEIRO;;CIDADE;COLISÃO FRONTAL;3;0;0;0;0;0;0;0;0;2;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;;Não existe;;;Dupla;;;
2021-11-08;18:29:00;COM VÍTIMA;FINALIZADA;LINHA DO TIRO;RUA AGUAS DE PRATA;78;;E/F A ANTIGA FABRICA DO CAFÉ BEBERIBE;LINHA DO TIRO;;SUBURBIO;CHOQUE;0;0;0;0;0;0;1;0;0;1;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;40 km/h;Dupla;Não existe;;
2021-11-09;04:44:00;SEM VÍTIMA;FINALIZADA;BAIRRO DO RECIFE;AV MILITAR;;;POSTO SHELL;BAIRRO DO RECIFE;;;QUEDA;0;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;
2021-11-09;09:39:00;COM VÍTIMA;FINALIZADA;TOTÓ;AV LIBERDADE;950;;LADO OPOSTO A ANTIGA FURTOS DE VEICULOS;TOTÓ;;SUBURBIO;COLISÃO TRANSVERSAL;1;1;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Não existe;Incompleta;Seca;;Não existe;Não há placas;;Dupla;Não existe;;
2021-11-09;11:42:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA SA E SOUZA;154;RUA BELMONTE;EM FRENTE A FARMACIA DROGASIL;BOA VIAGEM;;SUBURBIO;COLISÃO FRONTAL;0;1;0;0;0;1;0;0;0;1;0;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;"Placas ""Pare""";30 km/h;Dupla;Faixa seccionada;;
2021-11-09;13:12:00;COM VÍTIMA;FINALIZADA;JOANA BEZERRA;AV BEIRA RIO;;;PRÓXIMO A ACADEMIA DA CIDADE;JOANA BEZERRA;;CIDADE;COLISÃO TRANSVERSAL;1;1;0;0;0;0;0;0;0;1;0;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de retenção;"Placas ""Pare""";60 km/h;Única;Faixa contínua;;
2021-11-09;14:26:00;SEM VÍTIMA;CANCELADA;DOIS UNIDOS;SUB DA MEDALHA MILAGROSA;84;;OPOSTO AO Nº 80;DOIS UNIDOS;;;CAPOTAMENTO;1;0;0;0;0;0;0;0;0;0;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Não existe;;
2021-11-09;17:05:00;SEM VÍTIMA;FINALIZADA;AFOGADOS;RUA SAO MIGUEL;1357;RUA MANOEL DE ALBUQUERQUE FERNANDES;PROXIMO  A  FARMACIA BONGI;AFOGADOS;;SUBURBIO;COLISÃO TRANSVERSAL;2;0;0;0;0;0;0;0;0;0;0;Longo da via;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Faixa seccionada;;
2021-11-09;17:18:00;COM VÍTIMA;FINALIZADA;TORRÕES;AV ENGENHEIRO ABDIAS DE CARVALHO;1329;;RESTAURANTE KIYOI GALETOS;TORRÕES;375;CIDADE;COLISÃO FRONTAL;0;2;0;0;0;0;0;0;0;1;0;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-4a;60 km/h;Dupla;Canteiro central;;
2021-11-10;06:17:00;COM VÍTIMA;FINALIZADA;VASCO DA GAMA;RUA VASCO DA GAMA;630;;AO LADO DA IGREJA ASSEMBLEIA DE DEUS;VASCO DA GAMA;;SUBURBIO;COLISÃO TRASEIRA;1;0;0;0;0;1;0;0;0;1;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;Dupla;Faixa seccionada;;
2021-11-10;11:53:00;COM VÍTIMA;FINALIZADA;CASA AMARELA;RUA XAVANTES;1337;RUA PAULA BATISTA;EM FRENTE MEGA MED;CASA AMARELA;;;COLISÃO FRONTAL;1;0;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;30 km/h;Dupla;Faixa seccionada;;
2021-11-10;12:43:00;COM VÍTIMA;FINALIZADA;PRADO;RUA JAPECANGA;171;RUA JOAO IVO DA SILVA;EM FRENTE AO ARTCONTA;PRADO;;SUBURBIO;COLISÃO FRONTAL;1;0;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Não existe;Ilegível;Seca;Perfeito estado;Não existe;Não há placas;30 km/h;Única;Faixa seccionada;;
2021-11-10;14:07:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA VISCONDE DE JEQUITINHONHA;;AV ARMINDO MOURA;PRÓXIMO AO LAVA JATO DAS MENINAS;BOA VIAGEM;;SUBURBIO;COLISÃO TRANSVERSAL;1;1;0;0;0;0;0;0;0;2;0;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;60 km/h;Dupla;Faixa contínua;Canteiro central;
2021-11-10;15:22:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA;3482;;LADO OPOSTO AO HAPVIDA BOA VIAGEM;BOA VIAGEM;;SUBURBIO;COLISÃO COM CICLISTA;0;0;0;1;0;1;0;0;0;1;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Outros;Outras;;Única;Faixa contínua;Canteiro central;
2021-11-10;16:10:00;COM VÍTIMA;FINALIZADA;PORTO DA MADEIRA;AV BEBERIBE;3620;;ENFRENTE AO SESC SENAC;PORTO DA MADEIRA;;SUBURBIO;COLISÃO FRONTAL;1;1;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Faixa contínua;;
